,Player,Team,AGE,GP_x,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Year,累積前三隊,當年有無入選,勝率,position,DFG_percent,DIFF_percent,year
190,Mirza Teletovic,BKN,28,72,41,31,19.4,8.6,7.3,41.8,4.8,39.0,0.9,71.0,0.8,2.9,3.7,0.8,0.8,0.4,0.3,2.0,15.7,2,0,-1.3,2014,0,False,0.57,F,52.2,-1.6,2014
191,Patrick Patterson,TOR,25,65,37,28,23.6,8.5,7.5,46.0,2.3,36.4,1.1,70.4,1.8,3.5,5.3,1.2,1.0,0.8,0.6,2.4,19.9,1,0,2.6,2014,0,False,0.57,F,53.2,-2.0,2014
192,Jeremy Lamb,OKC,22,78,57,21,19.7,8.5,7.8,43.2,3.2,35.6,0.8,79.7,0.3,2.1,2.4,1.5,0.8,0.7,0.3,1.8,16.0,0,0,2.8,2014,0,False,0.73,G,57.0,4.0,2014
193,Josh McRoberts,CHA,27,78,39,39,30.3,8.5,7.3,43.6,3.7,36.1,1.1,72.9,1.1,3.7,4.8,4.3,1.1,0.7,0.6,2.4,23.6,2,0,0.5,2014,0,False,0.5,F,55.0,0.1,2014
194,Anderson Varejao,CLE,31,65,25,40,27.7,8.4,7.1,49.5,0.1,0.0,2.1,68.1,2.9,6.8,9.7,2.2,1.1,1.1,0.6,2.5,27.1,16,0,1.0,2014,0,False,0.38,C,50.9,-2.5,2014
195,Troy Daniels,HOU,22,5,3,2,15.0,8.4,6.2,48.4,5.0,48.0,0.0,0.0,0.0,0.8,0.8,1.0,0.6,0.0,0.0,1.2,10.3,0,0,5.6,2014,0,False,0.6,G,72.7,19.9,2014
196,Evan Fournier,DEN,21,76,35,41,19.8,8.4,7.2,41.9,3.1,37.6,1.6,75.6,0.4,2.2,2.7,1.5,1.3,0.4,0.1,2.4,14.1,0,0,0.1,2014,0,False,0.46,G,61.5,7.6,2014
197,Kris Humphries,BOS,29,69,22,47,19.9,8.4,6.7,50.1,0.0,0.0,2.1,81.3,1.8,4.1,5.9,1.0,0.9,0.4,0.9,2.0,20.0,8,0,-2.6,2014,0,False,0.32,C-F,51.7,-3.0,2014
198,Anthony Morrow,NOP,28,76,32,44,18.8,8.4,6.8,45.8,2.6,45.1,1.1,82.8,0.4,1.5,1.8,0.8,0.7,0.5,0.2,1.3,13.0,0,0,0.6,2014,0,False,0.42,G,63.0,9.2,2014
199,J.J. Barea,MIN,30,79,40,39,18.6,8.4,8.3,38.7,2.9,31.6,1.3,79.0,0.2,1.7,1.9,3.8,1.6,0.3,0.0,1.6,15.9,1,0,-1.2,2014,0,False,0.51,G,63.5,10.9,2014
200,Drew Gooden,WAS,32,22,12,10,18.0,8.3,6.5,53.1,0.8,41.2,1.2,88.9,1.7,3.5,5.2,0.7,0.8,0.5,0.3,2.4,17.1,1,0,-1.3,2014,0,False,0.55,F,61.1,7.4,2014
201,Shaun Livingston,BKN,28,76,42,34,26.0,8.3,6.4,48.3,0.1,16.7,2.5,82.7,0.9,2.4,3.2,3.2,1.4,1.2,0.4,2.3,20.5,1,0,0.8,2014,0,False,0.55,G,46.9,-7.4,2014
202,Danny Granger,LAC,31,41,31,10,20.7,8.2,7.5,37.8,3.1,33.6,1.6,94.0,0.8,2.5,3.2,1.0,1.1,0.3,0.4,1.5,14.6,0,0,2.3,2014,0,False,0.76,F,45.7,-8.8,2014
203,Tiago Splitter,SAS,29,59,46,13,21.5,8.2,5.9,52.3,0.1,0.0,2.9,69.9,2.1,4.1,6.2,1.5,1.3,0.5,0.5,2.0,19.6,5,0,4.5,2014,0,False,0.78,C,42.8,-12.0,2014
204,Manny Harris,LAL,24,9,2,7,20.0,8.1,7.8,40.0,2.2,35.0,1.3,83.3,0.8,3.0,3.8,1.2,1.0,0.4,0.1,1.1,15.1,0,0,-5.7,2014,0,False,0.22,G,86.7,31.7,2014
205,Miles Plumlee,PHX,25,80,47,33,24.5,8.1,6.9,51.7,0.0,0.0,1.7,56.1,2.5,5.4,7.8,0.5,1.4,0.6,1.1,2.3,22.1,11,0,0.6,2014,0,False,0.59,C-F,49.5,-5.7,2014
206,Derrick Williams,SAC,23,78,29,49,23.3,8.0,6.2,42.7,1.3,26.3,3.3,71.8,0.9,3.2,4.1,0.7,1.0,0.6,0.3,1.5,15.7,5,0,-2.3,2014,0,False,0.37,F,58.7,3.7,2014
207,Jeffery Taylor,CHA,25,26,12,14,24.2,8.0,8.4,37.6,2.6,26.9,1.8,55.3,0.6,1.7,2.3,0.8,1.0,0.5,0.2,2.4,13.2,0,0,-2.9,2014,0,False,0.46,F,43.4,-9.9,2014
208,Ryan Kelly,LAL,23,59,15,44,22.2,8.0,6.3,42.3,2.4,33.8,2.3,81.5,0.7,3.0,3.7,1.6,0.8,0.5,0.8,2.5,18.0,2,0,-1.5,2014,0,False,0.25,F,60.1,4.8,2014
209,Kendall Marshall,LAL,22,54,14,40,29.0,8.0,7.8,40.6,3.3,39.9,0.7,52.8,0.3,2.6,2.9,8.8,2.8,0.9,0.1,1.4,24.8,15,0,-3.2,2014,0,False,0.26,G,74.0,19.6,2014
210,Jermaine O'Neal,GSW,35,44,27,17,20.1,7.9,5.6,50.4,0.0,0.0,3.0,75.0,1.9,3.6,5.5,0.6,1.2,0.3,0.9,2.3,17.9,2,0,0.5,2014,3,False,0.61,C-F,43.2,-11.8,2014
211,Michael Beasley,MIA,25,55,36,19,15.1,7.9,6.5,49.9,1.0,38.9,1.4,77.2,0.6,2.6,3.1,0.8,1.0,0.4,0.4,1.7,14.2,0,0,-0.8,2014,0,False,0.65,F,51.8,-2.2,2014
212,Devin Harris,DAL,31,40,24,16,20.4,7.9,6.4,37.8,2.5,30.7,2.9,80.0,0.2,1.9,2.1,4.5,1.5,0.7,0.1,1.8,17.9,1,0,3.9,2014,0,False,0.6,G,65.6,11.6,2014
213,Larry Sanders,MIL,25,23,3,20,25.4,7.7,7.0,46.9,0.0,0.0,2.4,47.3,2.6,4.6,7.2,0.8,1.1,0.8,1.7,3.2,24.0,2,0,-4.8,2014,0,False,0.13,C,44.5,-10.3,2014
214,Zaza Pachulia,MIL,30,53,10,43,25.0,7.7,6.6,42.7,0.0,0.0,2.5,84.6,2.7,3.6,6.3,2.6,1.7,0.8,0.3,2.3,20.7,4,0,-3.4,2014,0,False,0.19,C,57.9,3.4,2014
215,Austin Rivers,NOP,21,69,27,42,19.4,7.7,6.9,40.5,1.4,36.4,2.5,63.6,0.4,1.5,1.9,2.3,1.1,0.7,0.1,1.9,14.6,1,0,-0.2,2014,0,False,0.39,G,52.2,-1.2,2014
216,Luis Scola,IND,34,82,56,26,17.1,7.6,6.8,47.0,0.1,14.3,1.7,72.8,1.0,3.7,4.8,1.0,1.3,0.3,0.2,2.0,15.1,1,0,0.0,2014,0,False,0.68,F,53.3,-1.4,2014
217,Henry Sims,PHI,24,46,11,35,19.0,7.6,6.0,47.4,0.0,0.0,2.6,74.4,2.3,2.9,5.2,1.1,0.9,0.6,0.4,2.5,17.7,4,0,-3.0,2014,0,False,0.24,C,54.2,-0.7,2014
218,Leandro Barbosa,PHX,31,20,12,8,18.4,7.5,6.6,42.7,1.3,28.0,2.0,79.5,0.3,1.6,1.9,1.6,1.0,0.4,0.2,1.5,12.8,0,0,2.7,2014,0,False,0.6,G,40.9,-11.9,2014
219,Shelvin Mack,ATL,24,73,33,40,20.4,7.5,6.9,41.7,2.5,33.7,1.0,86.5,0.3,1.9,2.2,3.7,1.2,0.7,0.0,1.4,16.6,1,0,-0.7,2014,0,False,0.45,G,57.1,3.6,2014
220,Mason Plumlee,BKN,24,70,37,33,18.2,7.4,4.3,65.9,0.0,0.0,2.8,62.6,1.4,3.0,4.4,0.9,1.1,0.7,0.8,2.4,17.4,4,0,-1.3,2014,0,False,0.53,F-C,54.9,0.4,2014
221,Maurice Harkless,ORL,21,80,22,58,24.4,7.4,6.0,46.4,1.9,38.3,1.8,59.4,0.9,2.4,3.3,1.0,1.1,1.2,0.6,1.8,17.3,1,0,-3.8,2014,0,False,0.28,F,60.1,4.8,2014
222,James Johnson,MEM,27,52,33,19,18.4,7.4,5.9,46.4,1.7,25.3,1.7,84.4,1.2,2.0,3.2,2.1,1.3,0.8,1.1,2.0,18.9,1,0,1.8,2014,0,False,0.63,F,57.5,2.2,2014
223,Andrew Bogut,GSW,29,67,40,27,26.4,7.3,5.6,62.7,0.0,0.0,1.0,34.4,2.7,7.3,10.0,1.7,1.4,0.7,1.8,3.1,27.9,13,0,4.6,2014,1,False,0.6,C,48.5,-6.6,2014
224,Alan Anderson,BKN,31,78,43,35,22.7,7.2,6.2,40.0,3.2,33.9,1.5,78.0,0.5,1.7,2.2,1.0,0.8,0.6,0.1,1.9,13.0,0,0,-0.7,2014,0,False,0.55,F-G,60.7,6.7,2014
225,Michael Kidd-Gilchrist,CHA,20,62,35,27,24.2,7.2,5.7,47.3,0.1,11.1,3.0,61.4,1.8,3.5,5.2,0.8,1.0,0.7,0.6,2.3,17.8,1,0,0.1,2014,0,False,0.56,F,49.3,-6.2,2014
226,Nate Wolters,MIL,23,58,10,48,22.6,7.2,6.7,43.7,1.1,29.0,1.6,65.6,0.6,2.0,2.6,3.2,1.0,0.6,0.3,1.2,16.7,0,0,-0.4,2014,0,False,0.17,G,56.1,3.3,2014
227,Al-Farouq Aminu,NOP,23,80,33,47,25.6,7.2,6.2,47.4,0.6,27.1,1.7,66.4,1.6,4.6,6.2,1.4,1.1,1.0,0.5,1.8,20.1,5,0,-3.2,2014,0,False,0.41,F,60.2,4.5,2014
228,Jason Thompson,SAC,27,82,28,54,24.5,7.1,6.0,50.6,0.0,0.0,1.8,57.9,1.9,4.6,6.4,0.6,1.2,0.4,0.7,3.1,17.9,8,0,-0.1,2014,0,False,0.34,F-C,53.6,-2.1,2014
229,Mike Miller,MEM,34,82,50,32,20.8,7.1,5.4,48.1,2.8,45.9,0.7,82.1,0.4,2.2,2.5,1.6,0.9,0.3,0.1,1.2,12.7,0,0,-0.6,2014,0,False,0.61,F,57.1,2.1,2014
230,Pero Antic,ATL,31,50,23,27,18.5,7.0,5.9,41.8,3.4,32.7,1.3,75.8,1.1,3.0,4.2,1.2,1.1,0.4,0.2,2.5,14.6,3,0,2.6,2014,0,False,0.46,C,52.4,-2.9,2014
231,JaVale McGee,DEN,26,5,1,4,15.9,7.0,7.6,44.7,0.0,0.0,0.2,100.0,2.0,1.4,3.4,0.4,1.6,0.2,1.4,3.2,14.9,0,0,-1.0,2014,0,False,0.2,C,65.2,8.1,2014
232,Chris Douglas-Roberts,CHA,27,49,27,22,20.7,6.9,5.1,44.0,2.7,38.6,1.7,80.5,0.3,2.1,2.4,1.0,0.7,0.6,0.3,1.2,13.4,0,0,-0.2,2014,0,False,0.55,G,55.0,1.6,2014
233,Jared Dudley,LAC,28,74,51,23,23.4,6.9,6.0,43.8,3.0,36.0,0.8,65.5,0.5,1.7,2.2,1.4,0.8,0.6,0.1,2.0,12.9,0,0,2.9,2014,0,False,0.69,F,54.7,0.0,2014
234,Omri Casspi,HOU,26,71,46,25,18.1,6.9,5.8,42.2,2.5,34.7,1.7,68.0,0.8,2.9,3.7,1.2,1.0,0.6,0.2,1.4,14.6,1,0,2.1,2014,0,False,0.65,F,54.9,0.9,2014
235,Steve Blake,GSW,34,55,31,24,27.2,6.9,6.4,37.7,3.8,37.6,0.8,76.7,0.2,2.7,2.9,5.6,1.9,1.0,0.1,1.5,20.2,3,1,-3.1,2014,0,False,0.56,G,65.2,12.0,2014
236,Jeff Adrien,MIL,28,53,17,36,18.1,6.8,5.2,52.0,0.0,0.0,2.2,63.9,1.9,3.8,5.8,0.7,0.7,0.5,0.7,2.0,17.5,4,0,-1.4,2014,0,False,0.32,F,58.3,4.3,2014
237,Trevor Booker,WAS,26,72,36,36,21.6,6.8,5.6,55.1,0.0,0.0,1.1,61.8,2.1,3.2,5.3,0.9,0.8,0.6,0.6,1.8,17.2,5,0,-0.8,2014,0,False,0.5,F,60.8,5.7,2014
238,Giannis Antetokounmpo,MIL,19,77,14,63,24.6,6.8,5.4,41.4,1.5,34.7,2.6,68.3,1.0,3.4,4.4,1.9,1.6,0.8,0.8,2.2,18.2,2,0,-2.3,2014,0,False,0.18,G-F,48.4,-6.0,2014
239,Steve Nash,LAL,40,15,4,11,20.8,6.8,6.3,38.3,1.6,33.3,1.6,91.7,0.3,1.7,1.9,5.7,2.1,0.5,0.1,1.2,17.5,1,0,-4.3,2014,7,False,0.27,G,73.1,19.4,2014
240,Jordan Hamilton,HOU,23,60,31,29,17.0,6.7,6.3,39.1,3.3,35.4,0.9,78.4,0.5,2.7,3.2,0.9,0.8,0.7,0.3,1.1,14.3,0,0,-1.7,2014,0,False,0.52,F-G,53.8,1.0,2014
241,Jordan Hamilton,HOU,23,60,31,29,17.0,6.7,6.3,39.1,3.3,35.4,0.9,78.4,0.5,2.7,3.2,0.9,0.8,0.7,0.3,1.1,14.3,0,0,-1.7,2014,0,False,0.52,F,60.2,4.5,2014
242,Iman Shumpert,NYK,24,74,36,38,26.5,6.7,6.5,37.8,3.1,33.3,1.0,74.6,1.1,3.1,4.2,1.7,1.1,1.2,0.2,2.8,17.5,0,0,2.1,2014,0,False,0.49,G-F,64.0,9.1,2014
243,Chase Budinger,MIN,26,41,21,20,18.3,6.7,6.2,39.4,2.9,35.0,1.0,82.1,0.5,2.0,2.5,0.8,0.6,0.5,0.0,1.4,11.8,0,0,0.0,2014,0,False,0.51,F,57.3,2.7,2014
244,Chris Andersen,MIA,35,72,49,23,19.4,6.6,3.8,64.4,0.2,25.0,2.3,71.0,1.8,3.5,5.3,0.3,0.7,0.4,1.3,2.3,18.0,1,0,2.3,2014,0,False,0.68,F-C,49.0,-5.3,2014
245,Al Harrington,WAS,34,34,20,14,15.0,6.6,6.1,39.6,2.9,34.0,1.0,77.1,0.4,1.9,2.4,0.8,1.0,0.4,0.0,2.1,10.9,0,0,1.4,2014,0,False,0.59,F,64.8,9.3,2014
246,Samuel Dalembert,DAL,34,80,48,32,20.2,6.6,4.7,56.8,0.0,0.0,1.7,73.7,2.5,4.3,6.8,0.5,1.1,0.5,1.2,2.6,19.4,5,0,0.3,2014,0,False,0.6,C,50.3,-5.4,2014
247,C.J. Watson,IND,30,63,48,15,18.9,6.6,5.3,43.7,2.3,36.6,1.4,78.4,0.3,1.3,1.6,1.7,1.0,1.0,0.1,1.0,13.3,0,0,2.2,2014,0,False,0.76,G,56.5,4.2,2014
248,Kevin Garnett,BKN,38,54,27,27,20.5,6.5,6.6,44.1,0.1,0.0,0.9,80.9,1.1,5.5,6.6,1.5,1.3,0.8,0.7,2.3,20.1,3,0,-0.5,2014,9,False,0.5,C-F,49.4,-5.4,2014
249,Marreese Speights,GSW,26,79,48,31,12.4,6.4,5.6,44.1,0.4,25.8,1.7,82.1,1.3,2.4,3.7,0.4,0.8,0.1,0.4,1.9,12.3,1,0,-1.5,2014,0,False,0.61,F-C,53.1,-1.2,2014
250,Norris Cole,MIA,25,82,54,28,24.6,6.4,6.1,41.4,2.1,34.5,0.8,77.9,0.2,1.7,2.0,3.0,1.5,0.9,0.1,1.9,14.8,0,0,1.2,2014,0,False,0.66,G,66.7,13.2,2014
251,Kosta Koufos,MEM,25,80,48,32,16.9,6.4,5.7,49.5,0.0,0.0,1.2,64.5,2.0,3.2,5.2,0.5,0.8,0.4,0.9,2.3,16.5,4,0,0.5,2014,0,False,0.6,C,44.6,-10.7,2014
252,DeJuan Blair,DAL,25,78,46,32,15.6,6.4,5.0,53.4,0.0,0.0,1.6,63.6,1.8,2.9,4.7,0.9,1.0,0.8,0.3,2.5,15.5,2,0,-0.1,2014,0,False,0.59,C-F,54.7,-0.6,2014
253,E'Twaun Moore,ORL,25,79,22,57,19.1,6.3,5.8,42.8,2.0,35.4,0.9,76.5,0.4,1.4,1.7,1.4,0.7,0.8,0.2,1.3,12.6,0,0,-1.9,2014,0,False,0.28,G,54.0,0.9,2014
254,Dante Cunningham,MIN,27,81,39,42,20.2,6.3,6.3,46.4,0.1,0.0,0.8,56.7,1.4,2.7,4.1,1.0,0.5,0.8,0.7,1.8,16.6,2,0,-0.5,2014,0,False,0.48,F,55.8,1.3,2014
255,Luke Babbitt,NOP,25,27,9,18,17.5,6.3,5.7,39.0,3.5,37.9,0.7,77.8,0.7,2.6,3.3,1.1,0.6,0.3,0.4,1.9,13.3,0,0,2.6,2014,0,False,0.33,F,55.6,-0.2,2014
256,Thabo Sefolosha,OKC,30,61,44,17,26.0,6.3,5.6,41.5,2.5,31.6,1.1,76.8,0.8,2.8,3.6,1.5,0.9,1.3,0.3,1.5,16.7,0,0,2.0,2014,0,False,0.72,G,60.2,4.5,2014
257,Quincy Pondexter,MEM,26,15,7,8,18.0,6.3,5.3,39.2,2.3,32.4,1.7,80.8,0.7,1.1,1.7,1.3,1.0,0.3,0.1,1.2,10.5,0,0,-7.1,2014,0,False,0.47,F,63.2,8.9,2014
258,Chris Johnson,BOS,24,40,11,29,19.7,6.3,5.4,39.7,3.2,33.9,1.1,86.0,0.8,1.7,2.4,0.8,0.6,0.7,0.1,1.6,12.1,0,0,0.4,2014,0,False,0.28,F-G,67.5,12.6,2014
259,Chris Johnson,BOS,24,40,11,29,19.7,6.3,5.4,39.7,3.2,33.9,1.1,86.0,0.8,1.7,2.4,0.8,0.6,0.7,0.1,1.6,12.1,0,0,0.4,2014,0,False,0.28,F-G,67.5,12.6,2014
260,Draymond Green,GSW,24,82,51,31,21.9,6.2,5.6,40.7,2.0,33.3,1.5,66.7,1.0,3.9,5.0,1.9,1.1,1.2,0.9,2.8,20.3,4,0,1.8,2014,0,False,0.62,F,51.1,-3.1,2014
261,Ray McCallum,SAC,23,45,16,29,19.9,6.2,6.7,37.7,1.3,37.3,1.0,74.4,0.4,1.4,1.8,2.7,0.9,0.5,0.2,1.5,13.5,1,0,-2.1,2014,0,False,0.36,G,54.2,1.2,2014
262,Kyle O'Quinn,ORL,24,69,20,49,17.2,6.2,5.4,50.1,0.0,0.0,1.2,68.7,1.4,3.8,5.3,1.1,1.1,0.6,1.3,2.4,18.6,2,0,-0.4,2014,0,False,0.29,F,51.3,-2.2,2014
263,Jon Leuer,MEM,25,49,24,25,13.1,6.2,5.0,49.2,1.0,46.9,1.0,78.7,0.8,2.5,3.2,0.4,0.6,0.4,0.3,1.3,12.0,1,0,-0.3,2014,0,False,0.49,F,55.3,1.5,2014
264,Anthony Tolliver,CHA,29,64,33,31,20.3,6.1,4.8,42.0,3.9,41.3,0.6,80.5,0.5,2.1,2.6,0.7,0.4,0.3,0.2,1.3,11.5,0,0,1.2,2014,0,False,0.52,F,52.2,-3.9,2014
265,Jeremy Evans,UTA,26,66,23,43,18.3,6.1,5.0,52.7,0.0,0.0,1.1,68.0,1.8,2.9,4.7,0.7,0.6,0.6,0.7,2.1,16.1,3,0,-2.7,2014,0,False,0.35,F,53.8,-0.8,2014
266,Elliot Williams,PHI,25,67,13,54,17.3,6.0,5.0,41.5,1.9,29.6,1.8,73.1,0.4,1.5,1.9,1.1,1.0,0.5,0.0,1.9,10.7,0,0,-5.4,2014,0,False,0.19,G,64.5,10.5,2014
267,Kent Bazemore,LAL,24,67,35,32,13.6,6.0,5.1,42.9,1.9,33.6,1.6,60.6,0.1,1.6,1.7,1.4,1.2,0.6,0.2,1.5,11.5,0,0,-3.7,2014,0,False,0.52,G,56.8,2.3,2014
268,Chris Wright,MIL,25,8,1,7,15.7,6.0,4.4,60.0,0.1,0.0,1.9,40.0,1.3,1.3,2.5,0.6,0.6,0.9,0.6,2.1,13.8,0,0,-3.1,2014,0,False,0.12,F,52.2,0.4,2014
269,Chris Wright,MIL,25,8,1,7,15.7,6.0,4.4,60.0,0.1,0.0,1.9,40.0,1.3,1.3,2.5,0.6,0.6,0.9,0.6,2.1,13.8,0,0,-3.1,2014,0,False,0.12,F,52.2,0.4,2014
270,Hollis Thompson,PHI,23,77,18,59,22.6,6.0,4.8,46.0,2.2,40.1,0.9,71.2,0.9,2.3,3.2,0.9,0.8,0.7,0.2,1.9,13.0,0,0,-4.7,2014,0,False,0.23,G-F,61.4,6.0,2014
271,Cody Zeller,CHA,21,82,43,39,17.3,6.0,4.9,42.6,0.0,0.0,2.4,73.0,1.4,2.9,4.3,1.1,1.1,0.5,0.5,2.1,14.7,1,0,-1.0,2014,0,False,0.52,C-F,53.0,-1.5,2014
272,Tayshaun Prince,MEM,34,76,46,30,25.6,6.0,6.5,40.7,0.9,29.0,0.8,56.7,0.4,2.7,3.1,1.6,0.5,0.5,0.3,0.8,13.8,0,0,0.6,2014,0,False,0.61,F,58.6,2.9,2014
273,Darrell Arthur,DEN,26,68,33,35,17.1,5.9,6.0,39.5,0.9,37.5,0.9,85.5,0.8,2.3,3.1,0.9,0.9,0.6,0.7,2.7,13.9,0,0,1.1,2014,0,False,0.49,F,48.4,-5.9,2014
274,Kentavious Caldwell-Pope,DET,21,80,28,52,19.8,5.9,5.8,39.6,2.3,31.9,0.8,77.0,0.5,1.5,2.0,0.7,0.4,0.9,0.2,1.8,12.2,0,0,-0.8,2014,0,False,0.35,G,60.0,6.4,2014
275,Alexis Ajinca,NOP,26,56,22,34,17.0,5.9,4.4,54.6,0.0,0.0,1.2,83.6,1.7,3.3,4.9,0.7,1.1,0.4,0.8,3.3,15.4,3,0,-1.8,2014,0,False,0.39,C,54.8,-0.6,2014
276,Omer Asik,HOU,27,48,32,16,20.2,5.8,4.0,53.2,0.0,0.0,2.6,61.9,2.1,5.8,7.9,0.5,1.2,0.3,0.8,1.9,18.0,6,0,1.2,2014,0,False,0.67,C,47.6,-7.8,2014
277,Elton Brand,ATL,35,73,34,39,19.4,5.7,4.5,53.9,0.0,0.0,1.3,64.9,1.3,3.6,4.9,1.0,0.8,0.5,1.2,2.6,17.6,3,0,-0.8,2014,1,False,0.47,F,50.5,-3.2,2014
278,Francisco Garcia,HOU,32,55,33,22,19.7,5.7,5.3,40.1,3.5,35.8,0.3,52.6,0.4,1.8,2.2,1.1,0.5,0.5,0.6,2.2,12.8,0,0,0.6,2014,0,False,0.6,G-F,58.3,3.1,2014
279,Andrew Nicholson,ORL,24,76,19,57,15.4,5.7,5.5,42.9,1.2,31.5,0.8,82.5,0.7,2.7,3.4,0.3,0.7,0.2,0.3,2.0,11.2,3,0,-2.0,2014,0,False,0.25,F,51.7,-3.2,2014
280,Tyler Zeller,CLE,24,70,27,43,15.0,5.7,4.1,53.8,0.0,0.0,1.7,71.9,1.5,2.6,4.0,0.5,0.9,0.3,0.5,2.0,12.8,3,0,-0.1,2014,0,False,0.39,C-F,46.6,-8.0,2014
281,Ed Davis,MEM,25,63,38,25,15.2,5.7,4.6,53.4,0.0,0.0,1.4,52.8,1.5,2.7,4.1,0.4,0.6,0.3,0.7,1.8,13.5,4,0,0.9,2014,0,False,0.6,F,45.7,-9.0,2014
282,Shawne Williams,LAL,28,36,14,22,20.9,5.6,5.3,38.0,3.6,32.6,0.6,70.0,0.7,3.9,4.6,0.8,0.6,0.5,0.8,2.6,15.9,1,0,0.7,2014,0,False,0.39,F,52.1,-2.2,2014
283,Cartier Martin,ATL,29,59,27,32,14.7,5.6,4.5,42.0,2.6,39.1,1.1,73.8,0.2,1.6,1.9,0.6,0.6,0.5,0.1,1.2,9.8,0,0,-2.1,2014,0,False,0.46,F,62.4,7.0,2014
284,Jimmer Fredette,CHI,25,49,20,29,10.6,5.6,4.6,47.1,1.7,47.6,0.4,90.5,0.2,0.9,1.1,1.3,1.0,0.3,0.1,0.7,8.9,0,0,-0.5,2014,0,False,0.41,G,60.0,7.5,2014
285,Donatas Motiejunas,HOU,23,62,42,20,15.4,5.5,4.8,44.3,1.4,25.0,1.5,60.4,1.0,2.7,3.6,0.5,0.8,0.3,0.3,2.1,11.9,3,0,0.8,2014,0,False,0.68,F-C,51.0,-2.7,2014
