,Player,Team,AGE,GP_x,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Year,累積前三隊,當年有無入選,勝率,position,DFG_percent,DIFF_percent,year
383,Hedo Turkoglu,LAC,35,38,27,11,10.3,3.0,2.9,38.5,1.3,44.0,0.5,50.0,0.3,2.1,2.3,0.9,0.4,0.5,0.3,1.3,9.0,0,0,0.2,2014,0,False,0.71,F,49.3,-4.7,2014
384,Arnett Moultrie,PHI,23,12,0,12,15.6,3.0,3.2,42.1,0.0,0.0,0.4,80.0,0.9,2.0,2.9,0.2,0.6,0.7,0.3,1.8,9.2,0,0,-4.8,2014,0,False,0.0,F,41.3,-12.2,2014
385,Austin Daye,SAS,26,22,16,6,6.7,3.0,3.1,35.3,1.7,32.4,0.5,60.0,0.2,1.0,1.2,0.4,0.2,0.2,0.2,0.8,5.9,0,0,0.1,2014,0,False,0.73,F,58.6,3.2,2014
386,Chris Singleton,WAS,24,25,13,12,10.0,3.0,2.7,37.3,0.8,36.8,1.0,72.0,0.7,1.5,2.2,0.2,0.7,0.4,0.1,1.0,6.8,0,0,-2.6,2014,0,False,0.52,F,72.2,20.3,2014
387,Melvin Ely,NOP,36,2,2,0,13.6,3.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,2.5,5.1,0,0,-7.5,2014,0,False,1.0,C-F,66.7,10.5,2014
388,Roger Mason Jr.,MIA,33,25,18,7,10.4,3.0,2.7,37.3,1.9,35.4,0.3,100.0,0.0,0.8,0.9,0.8,0.4,0.2,0.0,1.0,5.6,0,0,-0.2,2014,0,False,0.72,G,73.3,18.1,2014
389,Ian Clark,UTA,23,23,3,20,7.5,3.0,2.9,38.8,1.3,35.5,0.3,71.4,0.1,0.7,0.8,0.7,0.6,0.3,0.1,1.0,5.6,0,0,0.7,2014,0,False,0.13,G,83.3,30.9,2014
390,Daniel Orton,PHI,23,22,7,15,11.4,3.0,2.1,44.7,0.0,0.0,1.4,76.7,0.7,2.0,2.8,0.7,0.8,0.3,0.7,1.7,9.5,1,0,-1.6,2014,0,False,0.32,C,48.3,-4.3,2014
391,Greg Oden,MIA,26,23,16,7,9.2,2.9,2.1,55.1,0.0,0.0,1.0,56.5,1.0,1.3,2.3,0.0,0.5,0.3,0.6,2.3,7.9,0,0,-1.4,2014,0,False,0.7,C,38.9,-14.4,2014
392,Glen Rice,WAS,23,11,2,9,9.9,2.9,3.4,29.7,1.5,29.4,0.6,71.4,0.4,1.5,1.8,0.6,0.8,0.5,0.1,0.6,7.1,0,0,1.2,2014,2,False,0.18,G-F,60.0,3.6,2014
393,Glen Rice,WAS,23,11,2,9,9.9,2.9,3.4,29.7,1.5,29.4,0.6,71.4,0.4,1.5,1.8,0.6,0.8,0.5,0.1,0.6,7.1,0,0,1.2,2014,2,False,0.18,G-F,60.0,3.6,2014
394,Josh Harrellson,DET,25,32,12,20,9.9,2.9,2.6,46.3,1.0,38.7,0.2,71.4,0.9,1.4,2.4,0.5,0.3,0.2,0.5,1.4,8.1,0,0,0.3,2014,0,False,0.38,F-C,38.6,-15.7,2014
395,Greg Stiemsma,NOP,28,55,21,34,18.3,2.9,2.2,57.4,0.0,0.0,0.6,59.4,1.3,2.8,4.1,0.7,0.8,0.6,1.0,3.1,13.0,0,0,-3.1,2014,0,False,0.38,C,54.8,-0.5,2014
396,Bismack Biyombo,CHA,21,77,42,35,13.9,2.9,1.9,61.1,0.0,0.0,1.2,51.7,1.4,3.4,4.8,0.1,0.5,0.1,1.1,1.6,11.8,1,0,-0.5,2014,0,False,0.55,C-F,38.5,-14.9,2014
397,Phil Pressey,BOS,23,75,23,52,15.1,2.8,3.4,30.8,1.4,26.4,0.6,64.4,0.3,1.1,1.4,3.2,1.2,0.9,0.1,1.3,11.1,2,0,-0.4,2014,0,False,0.31,G,62.8,9.4,2014
398,Brandon Davies,PHI,22,51,15,36,11.3,2.8,2.5,42.2,0.2,20.0,1.0,64.2,0.7,1.4,2.1,0.5,0.7,0.5,0.2,1.8,7.4,0,0,-0.6,2014,0,False,0.29,F,59.8,4.9,2014
399,Shane Larkin,DAL,21,48,26,22,10.2,2.8,2.9,38.0,0.8,31.6,0.5,64.0,0.2,0.6,0.9,1.5,0.8,0.5,0.0,1.0,6.9,0,0,1.3,2014,0,False,0.54,G,57.8,5.6,2014
400,Toure' Murry,NYK,24,51,26,25,7.3,2.7,2.5,43.4,0.2,41.7,0.8,59.0,0.3,0.6,0.9,1.0,0.7,0.4,0.0,0.9,5.7,0,0,-0.6,2014,0,False,0.51,G,55.6,2.0,2014
401,Rasual Butler,IND,35,50,30,20,7.6,2.7,2.2,46.4,1.2,41.9,0.3,57.1,0.1,0.7,0.8,0.3,0.2,0.1,0.2,0.6,5.0,0,0,-0.9,2014,0,False,0.6,G-F,54.0,-0.1,2014
402,Carrick Felix,CLE,23,7,2,5,5.4,2.7,2.0,50.0,0.7,40.0,0.6,75.0,0.1,0.7,0.9,0.6,0.6,0.0,0.0,0.6,4.0,0,0,0.6,2014,0,False,0.29,G-F,66.7,15.9,2014
403,Quincy Acy,SAC,23,63,22,41,13.5,2.7,2.2,46.8,0.2,26.7,0.8,66.0,1.1,2.3,3.4,0.4,0.5,0.4,0.4,1.9,9.4,0,0,-2.2,2014,0,False,0.35,F,53.6,-1.1,2014
404,Marquis Teague,BKN,21,40,20,20,11.1,2.7,3.0,31.9,0.5,27.8,0.9,74.3,0.0,1.0,1.0,1.5,1.0,0.3,0.1,1.2,6.2,0,0,-1.7,2014,0,False,0.5,G,53.2,2.1,2014
405,Reggie Bullock,LAC,23,43,30,13,9.2,2.7,2.8,35.5,1.7,30.1,0.2,77.8,0.3,1.0,1.3,0.3,0.3,0.2,0.0,0.6,5.0,0,0,-0.4,2014,0,False,0.7,G,42.9,-9.8,2014
406,Eric Maynor,PHI,27,31,11,20,10.5,2.6,3.3,31.7,1.2,32.4,0.4,54.5,0.3,1.0,1.3,1.7,0.9,0.3,0.1,0.5,6.9,0,0,-5.5,2014,0,False,0.35,G,81.8,27.1,2014
407,Sasha Vujacic,LAC,30,2,1,1,5.2,2.5,2.5,40.0,1.0,50.0,0.0,0.0,0.0,1.5,1.5,0.0,1.5,0.5,0.0,0.5,4.3,0,0,-6.0,2014,0,False,0.5,G,66.7,17.9,2014
408,Lorenzo Brown,PHI,23,26,2,24,8.6,2.5,3.3,30.2,1.2,10.0,0.5,69.2,0.3,0.8,1.1,1.6,0.6,0.5,0.1,0.7,7.4,0,0,0.1,2014,0,False,0.08,G,45.5,-6.9,2014
409,Meyers Leonard,POR,22,40,20,20,8.9,2.5,2.3,45.1,0.2,0.0,0.5,76.2,0.7,2.1,2.8,0.5,0.4,0.2,0.1,1.9,7.0,0,0,-2.2,2014,0,False,0.5,C,65.7,11.2,2014
410,Gigi Datome,DET,26,34,9,25,7.0,2.4,2.9,35.1,1.1,17.9,0.3,80.0,0.4,0.9,1.4,0.3,0.3,0.2,0.0,0.6,4.8,0,0,1.1,2014,0,False,0.26,F,63.6,8.7,2014
411,Ronnie Price,ORL,31,31,9,22,12.2,2.4,3.0,30.4,1.4,20.9,0.4,69.2,0.3,1.1,1.4,2.1,0.8,0.8,0.1,1.6,9.0,0,0,-0.7,2014,0,False,0.29,G,60.9,7.6,2014
412,Gal Mekel,DAL,26,31,18,13,9.4,2.4,2.8,34.9,0.6,25.0,0.4,66.7,0.2,0.7,0.9,2.0,1.0,0.1,0.0,1.0,5.9,0,0,0.0,2014,0,False,0.58,G,75.0,25.6,2014
413,Adonis Thomas,PHI,21,6,2,4,6.3,2.3,2.3,42.9,0.8,20.0,0.2,100.0,0.0,0.5,0.5,0.5,0.2,0.0,0.0,1.0,3.5,0,0,1.3,2014,0,False,0.33,G-F,50.0,-9.4,2014
414,Ryan Hollins,LAC,29,61,43,18,7.9,2.3,1.2,73.6,0.0,0.0,0.9,62.5,0.5,1.0,1.5,0.1,0.5,0.1,0.5,1.4,5.8,0,0,0.1,2014,0,False,0.7,C,38.8,-14.2,2014
415,Rudy Gobert,UTA,22,45,7,38,9.6,2.3,1.6,48.6,0.0,0.0,1.4,49.2,1.1,2.3,3.4,0.2,0.7,0.2,0.9,1.3,9.2,0,0,-0.6,2014,0,False,0.16,C,48.1,-6.1,2014
416,Donald Sloan,IND,26,48,31,17,8.2,2.3,2.4,37.6,0.9,23.8,0.4,60.0,0.1,0.8,0.9,1.0,0.5,0.2,0.0,0.4,5.2,0,0,-1.6,2014,0,False,0.65,G,61.8,10.7,2014
417,Dionte Christmas,PHX,27,31,15,16,6.4,2.3,2.0,35.5,1.0,29.0,0.8,75.0,0.4,0.8,1.2,0.3,0.2,0.1,0.1,0.6,4.4,0,0,-0.7,2014,0,False,0.48,G,59.1,5.0,2014
418,Robert Covington,HOU,23,7,4,3,4.8,2.3,2.0,42.9,1.6,36.4,0.0,0.0,0.3,0.4,0.7,0.0,0.1,0.3,0.0,0.4,3.9,0,0,2.4,2014,0,False,0.57,F,100.0,56.5,2014
419,Landry Fields,TOR,26,30,14,16,10.7,2.3,2.2,40.3,0.2,0.0,0.7,63.6,0.5,1.5,2.0,0.7,0.4,0.3,0.1,0.8,6.6,0,0,-1.2,2014,0,False,0.47,F,47.7,-9.0,2014
420,Peyton Siva,DET,23,24,9,15,9.3,2.3,2.4,31.6,1.0,28.0,0.6,73.3,0.1,0.5,0.6,1.4,0.8,0.4,0.0,1.1,5.6,0,0,-1.3,2014,0,False,0.38,G,53.3,4.2,2014
421,Victor Claver,POR,25,21,13,8,8.7,2.2,2.0,40.5,0.9,16.7,0.5,90.9,0.4,1.4,1.9,0.6,0.5,0.1,0.1,0.8,5.7,0,0,1.1,2014,0,False,0.62,F,47.2,-8.9,2014
422,Orlando Johnson,SAC,25,45,34,11,8.7,2.2,2.5,31.9,1.0,19.1,0.6,73.1,0.2,1.0,1.2,0.4,0.3,0.1,0.0,0.6,4.6,0,0,-0.5,2014,0,False,0.76,G,58.1,3.6,2014
423,Allen Crabbe,POR,22,15,12,3,6.7,2.2,2.2,36.4,0.9,42.9,0.3,75.0,0.1,0.5,0.6,0.4,0.2,0.1,0.1,0.7,3.9,0,0,0.1,2014,0,False,0.8,G,70.0,17.2,2014
424,Shannon Brown,NYK,28,29,19,10,8.7,2.2,2.3,36.4,0.1,0.0,0.7,71.4,0.2,0.7,1.0,0.3,0.6,0.4,0.0,0.8,4.5,0,0,-2.5,2014,0,False,0.66,G,55.6,0.5,2014
425,Chuck Hayes,TOR,31,61,33,28,12.4,2.2,2.1,43.1,0.0,0.0,0.4,80.0,1.1,2.3,3.4,0.6,0.5,0.6,0.2,1.6,8.9,1,0,1.0,2014,0,False,0.54,F,56.3,2.1,2014
426,Otto Porter Jr.,WAS,21,37,20,17,8.6,2.1,2.5,36.3,0.6,19.0,0.3,66.7,0.6,1.0,1.5,0.3,0.4,0.2,0.0,0.7,4.7,0,0,-0.2,2014,0,False,0.54,F,69.6,15.7,2014
427,Brandon Rush,UTA,28,38,13,25,11.0,2.1,2.4,33.3,1.2,34.0,0.1,60.0,0.1,1.0,1.2,0.6,0.5,0.1,0.2,0.8,5.0,0,0,-2.5,2014,0,False,0.34,G,69.2,16.8,2014
428,Alex Len,PHX,21,42,24,18,8.6,2.0,1.9,42.3,0.0,0.0,0.7,64.5,0.9,1.4,2.4,0.1,0.6,0.1,0.4,1.6,6.0,0,0,-1.3,2014,0,False,0.57,C,60.0,5.2,2014
429,Cole Aldrich,NYK,25,46,26,20,7.2,2.0,1.3,54.1,0.0,0.0,0.7,86.7,0.8,2.0,2.8,0.3,0.4,0.2,0.7,0.9,7.9,3,0,-0.3,2014,0,False,0.57,C,42.6,-11.1,2014
430,Jared Cunningham,SAC,23,13,5,8,6.2,2.0,1.6,28.6,0.5,14.3,1.2,81.3,0.1,0.4,0.5,0.6,0.2,0.2,0.0,1.2,4.0,0,0,-0.2,2014,0,False,0.38,G,60.0,6.8,2014
431,Keith Bogans,BOS,34,6,1,5,9.2,2.0,1.0,50.0,1.0,50.0,0.5,100.0,0.0,0.5,0.5,0.5,0.2,0.2,0.0,0.3,3.7,0,0,-1.0,2014,0,False,0.17,G-F,33.3,-23.0,2014
432,Lou Amundson,CHI,31,19,11,8,9.7,2.0,1.7,50.0,0.0,0.0,1.3,25.0,1.5,1.4,2.9,0.3,0.7,0.5,0.6,2.6,8.4,0,0,-1.6,2014,0,False,0.58,F,58.8,5.0,2014
433,Tony Mitchell,MIL,24,3,0,3,3.3,2.0,1.7,60.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.0,3.9,0,0,0.7,2014,0,False,0.0,F,69.2,17.7,2014
434,Tony Mitchell,MIL,24,3,0,3,3.3,2.0,1.7,60.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.0,3.9,0,0,0.7,2014,0,False,0.0,F,69.2,17.7,2014
435,Tony Mitchell,DET,22,21,6,15,3.8,1.0,0.6,41.7,0.0,100.0,0.9,57.9,0.7,0.5,1.2,0.1,0.2,0.3,0.1,0.4,3.8,0,0,0.4,2014,0,False,0.29,F,69.2,17.7,2014
436,Tony Mitchell,DET,22,21,6,15,3.8,1.0,0.6,41.7,0.0,100.0,0.9,57.9,0.7,0.5,1.2,0.1,0.2,0.3,0.1,0.4,3.8,0,0,0.4,2014,0,False,0.29,F,69.2,17.7,2014
437,Andre Roberson,OKC,22,40,30,10,10.0,1.9,1.7,48.5,0.3,15.4,0.3,70.0,0.9,1.5,2.4,0.4,0.5,0.5,0.3,1.9,7.0,0,0,0.7,2014,0,False,0.75,G-F,55.7,1.2,2014
438,Malcolm Thomas,UTA,25,8,2,6,7.8,1.9,2.0,43.8,0.5,25.0,0.3,0.0,0.6,2.0,2.6,0.3,1.1,0.0,0.4,0.6,5.4,0,0,0.6,2014,0,False,0.25,F,53.8,-1.7,2014
439,Jamaal Franklin,MEM,22,21,11,10,7.7,1.9,1.9,41.0,0.5,45.5,0.1,100.0,0.2,0.9,1.1,0.3,0.5,0.2,0.1,1.1,3.9,0,0,0.6,2014,0,False,0.52,G,54.2,-1.4,2014
440,Garrett Temple,WAS,28,75,40,35,8.5,1.8,1.9,36.2,0.4,20.7,0.6,69.8,0.3,0.6,0.9,1.0,0.6,0.5,0.1,1.0,5.6,0,0,-1.1,2014,0,False,0.53,G,50.0,-3.0,2014
441,Aaron Gray,SAC,29,37,12,25,9.6,1.8,1.6,44.3,0.0,0.0,0.5,55.0,1.1,1.9,3.0,0.6,0.8,0.3,0.2,1.7,6.9,0,0,-2.3,2014,0,False,0.32,C,64.1,9.8,2014
442,Ricky Ledo,DAL,21,11,5,6,3.0,1.7,1.5,35.3,0.7,37.5,0.4,100.0,0.0,0.2,0.2,0.2,0.2,0.1,0.0,0.2,2.3,0,0,0.8,2014,0,False,0.45,G,50.0,-2.0,2014
443,Sergey Karasev,CLE,20,22,7,15,7.1,1.7,1.6,34.3,0.9,21.1,0.5,90.0,0.0,0.7,0.7,0.3,0.5,0.1,0.0,1.0,3.0,0,0,-2.2,2014,0,False,0.32,G,52.9,-4.6,2014
444,Solomon Hill,IND,23,28,17,11,8.1,1.7,1.4,42.5,0.8,30.4,0.3,85.7,0.3,1.1,1.5,0.4,0.5,0.2,0.1,0.7,4.4,0,0,0.4,2014,0,False,0.61,F,66.7,13.4,2014
445,Hilton Armstrong,GSW,29,15,12,3,6.4,1.7,1.3,47.4,0.0,0.0,1.1,43.8,1.3,1.9,3.1,0.3,0.4,0.3,0.3,0.7,7.1,1,0,1.1,2014,0,False,0.8,F-C,50.0,-4.6,2014
446,Stephen Jackson,LAC,36,9,6,3,11.9,1.7,2.9,23.1,1.6,7.1,0.4,50.0,0.2,0.9,1.1,0.6,0.7,0.7,0.1,1.2,5.5,0,0,2.8,2014,0,False,0.67,G-F,30.0,-27.3,2014
447,Vander Blue,BOS,21,3,1,2,4.9,1.7,1.3,50.0,0.3,0.0,1.7,20.0,0.0,1.0,1.0,0.3,0.7,0.0,0.0,0.3,2.7,0,0,2.0,2014,0,False,0.33,G,100.0,43.4,2014
448,AJ Price,MIN,27,28,15,13,3.5,1.6,1.6,41.3,0.8,27.3,0.1,0.0,0.0,0.3,0.4,0.5,0.3,0.0,0.0,0.2,2.6,0,0,0.1,2014,0,False,0.54,G,57.1,5.5,2014
449,Chris Babb,BOS,24,14,3,11,9.5,1.6,2.1,26.7,1.9,22.2,0.0,0.0,0.3,0.9,1.2,0.2,0.2,0.4,0.0,0.9,4.4,0,0,-1.2,2014,0,False,0.21,G,53.3,-1.1,2014
450,Nazr Mohammed,CHI,36,80,47,33,7.0,1.6,1.6,42.9,0.0,0.0,0.4,53.3,0.8,1.4,2.2,0.3,0.5,0.2,0.4,1.0,5.7,0,0,-0.2,2014,0,False,0.59,C,46.8,-7.1,2014
451,Othyus Jeffers,MIN,28,6,2,4,7.8,1.5,1.0,50.0,0.3,0.0,0.7,75.0,0.2,1.3,1.5,0.2,0.2,0.0,0.0,0.5,3.4,0,0,4.8,2014,0,False,0.33,G-F,50.0,-2.1,2014
452,Seth Curry,CLE,23,2,1,1,6.5,1.5,1.5,33.3,0.5,100.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,5.1,0,0,0.5,2014,0,False,0.5,G,0.0,-53.9,2014
453,Shavlik Randolph,PHX,30,14,8,6,6.8,1.4,1.0,50.0,0.0,0.0,0.8,54.5,0.5,1.3,1.8,0.1,0.4,0.2,0.1,1.1,4.2,0,0,3.0,2014,0,False,0.57,F,40.0,-10.5,2014
454,Solomon Jones,ORL,29,11,2,9,7.7,1.3,1.5,35.3,0.0,0.0,0.4,50.0,0.7,0.7,1.5,0.2,0.2,0.2,0.2,1.1,4.2,0,0,-2.3,2014,0,False,0.18,F,53.8,-5.1,2014
455,Damion James,SAS,26,5,1,4,10.1,1.2,1.8,22.2,0.4,0.0,0.4,100.0,0.2,2.2,2.4,0.6,0.2,0.0,0.2,0.6,5.4,0,0,2.4,2014,0,False,0.2,F,75.0,20.4,2014
456,Lance Thomas,NOP,26,5,3,2,8.4,1.2,1.8,22.2,0.0,0.0,0.8,50.0,0.4,1.0,1.4,0.6,0.4,0.0,0.0,0.8,3.4,0,0,-0.6,2014,0,False,0.6,F,75.0,19.5,2014
457,Ryan Gomes,OKC,31,5,3,2,6.9,1.2,1.6,37.5,0.4,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.2,0.0,0.0,1.0,2.3,0,0,1.4,2014,0,False,0.6,F,100.0,47.3,2014
458,Hasheem Thabeet,OKC,27,23,18,5,8.4,1.2,1.0,56.5,0.0,0.0,0.2,20.0,0.4,1.3,1.7,0.0,0.6,0.2,0.4,2.0,4.4,0,0,-0.1,2014,0,False,0.78,C,52.9,-2.2,2014
459,Jason Collins,BKN,35,22,16,6,7.8,1.1,1.1,45.8,0.1,0.0,0.2,75.0,0.3,0.5,0.9,0.2,0.3,0.4,0.0,1.4,3.4,0,0,-1.4,2014,0,False,0.73,C,69.6,14.0,2014
460,Jamaal Tinsley,UTA,36,8,0,8,13.8,1.1,2.5,20.0,1.9,6.7,0.0,0.0,0.3,1.1,1.4,2.9,1.1,0.3,0.0,1.3,6.7,0,0,-5.9,2014,0,False,0.0,G,58.3,3.8,2014
461,Tornike Shengelia,CHI,22,26,14,12,6.0,1.1,1.1,46.4,0.2,0.0,0.3,37.5,0.2,0.5,0.6,0.5,0.5,0.1,0.0,0.7,2.7,0,0,-1.3,2014,0,False,0.54,F,50.0,-0.6,2014
462,Nemanja Nedovic,GSW,23,24,17,7,5.9,1.1,1.6,20.5,0.8,16.7,0.3,87.5,0.1,0.5,0.6,0.5,0.5,0.0,0.0,0.5,2.2,0,0,-2.9,2014,0,False,0.71,G,43.8,-3.2,2014
463,Mike James,CHI,39,11,3,8,7.0,1.0,1.9,23.8,0.5,20.0,0.2,0.0,0.0,0.6,0.6,1.5,0.5,0.2,0.0,1.0,4.2,0,0,-0.7,2014,0,False,0.27,G,50.0,-5.5,2014
464,Mike James,CHI,39,11,3,8,7.0,1.0,1.9,23.8,0.5,20.0,0.2,0.0,0.0,0.6,0.6,1.5,0.5,0.2,0.0,1.0,4.2,0,0,-0.7,2014,0,False,0.27,G,50.0,-5.5,2014
465,Shane Edwards,CLE,27,2,0,2,5.9,1.0,1.5,33.3,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.7,0,0,-4.0,2014,0,False,0.0,F,50.0,-10.5,2014
466,Viacheslav Kravtsov,PHX,26,20,13,7,3.0,1.0,0.8,53.3,0.0,0.0,0.4,50.0,0.5,0.4,0.9,0.1,0.3,0.0,0.1,0.4,1.9,0,0,-2.3,2014,0,False,0.65,C,60.0,5.3,2014
467,Bernard James,DAL,29,30,17,13,4.9,0.9,0.8,47.8,0.0,0.0,0.4,54.5,0.5,0.9,1.4,0.1,0.3,0.1,0.3,0.8,3.5,0,0,-0.1,2014,0,False,0.57,C,54.5,1.1,2014
468,Julyan Stone,TOR,25,21,9,12,5.7,0.9,0.8,41.2,0.4,25.0,0.1,66.7,0.1,0.9,1.0,0.6,0.2,0.1,0.0,0.6,3.0,0,0,-2.4,2014,0,False,0.43,G,57.9,4.5,2014
469,Joel Anthony,BOS,31,33,16,17,5.6,0.8,1.0,37.5,0.0,0.0,0.2,50.0,0.5,0.7,1.2,0.1,0.1,0.1,0.4,0.5,3.6,0,0,-1.0,2014,0,False,0.48,C,52.7,-2.5,2014
470,Ognjen Kuzmic,GSW,24,21,16,5,4.4,0.7,0.6,38.5,0.0,0.0,0.5,45.5,0.5,0.5,1.0,0.1,0.5,0.1,0.2,0.8,2.6,0,0,-2.9,2014,0,False,0.76,C,61.5,9.4,2014
471,Arinze Onuaku,CLE,26,5,2,3,6.0,0.6,1.0,20.0,0.0,0.0,0.4,50.0,0.4,1.2,1.6,0.6,0.2,0.0,0.0,0.6,3.2,0,0,-1.2,2014,0,False,0.4,F-C,66.7,12.0,2014
472,Andris Biedrins,UTA,28,6,0,6,7.4,0.5,0.2,100.0,0.0,0.0,1.0,16.7,0.3,2.5,2.8,0.0,0.3,0.0,0.0,1.0,3.6,0,0,0.3,2014,0,False,0.0,C,61.5,8.9,2014
473,Earl Watson,POR,35,24,17,7,6.7,0.5,0.5,27.3,0.3,28.6,0.2,100.0,0.2,0.4,0.6,1.2,0.7,0.2,0.0,1.4,3.0,0,0,-0.4,2014,0,False,0.71,G,47.1,-2.6,2014
474,Scotty Hopson,CLE,24,2,2,0,3.4,0.5,2.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2.8,0,0,-3.0,2014,0,False,1.0,G,100.0,45.4,2014
475,Hamady Ndiaye,SAC,27,14,5,9,5.3,0.4,0.6,33.3,0.0,0.0,0.1,0.0,0.4,0.9,1.3,0.2,0.2,0.0,0.3,1.1,2.9,0,0,-1.9,2014,0,False,0.36,C,64.7,9.5,2014
476,Ronnie Brewer,CHI,29,24,17,7,6.7,0.3,0.6,20.0,0.3,12.5,0.1,0.0,0.1,0.5,0.6,0.4,0.1,0.3,0.0,0.2,2.4,0,0,-2.1,2014,0,False,0.71,F,60.0,1.9,2014
477,Erik Murphy,CHI,23,24,13,11,2.6,0.3,0.5,23.1,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.1,0.1,0.0,0.2,0.3,1.2,0,0,-2.1,2014,0,False,0.54,F,43.8,-8.8,2014
478,DJ White,CHA,27,2,2,0,5.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,2.7,0,0,-1.0,2014,0,False,1.0,F,100.0,52.5,2014
479,Darius Johnson-Odom,PHI,24,3,0,3,5.1,0.0,2.3,0.0,1.0,0.0,0.7,0.0,0.0,0.7,0.7,0.3,0.7,0.3,0.0,1.0,1.6,0,0,-1.0,2014,0,False,0.0,G,50.0,-4.5,2014
480,Elias Harris,LAL,24,2,1,1,5.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.9,0,0,-3.0,2014,0,False,0.5,F,66.7,16.8,2014
481,Josh Childress,NOP,31,4,2,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.3,0.3,0.0,0.3,2.2,0,0,2.8,2014,0,False,0.5,F-G,0.0,-56.9,2014
